,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,21.89,237.9
EPAD,665.6,23.61,231.9
NACC_ELISA,483.0,64.0,446.0
EMIF_ELISA,524.45,56.0,350.0
NACC_XMAP,218.58,36.72,56.55
EMIF_XMAP,352.2,28.7,108.33
JADNI,415.34,44.86,86.18
