,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,22.08,264.8
EPAD,731.5,20.69,213.8
NACC_ELISA,374.0,56.0,481.0
EMIF_ELISA,497.42,56.0,355.43
NACC_XMAP,233.0,41.05,56.55
EMIF_XMAP,336.31,30.81,88.05
JADNI,346.75,44.86,86.18
