,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,22.37,264.8
EPAD,734.5,23.56,333.7
NACC_ELISA,446.0,70.0,468.0
EMIF_ELISA,595.0,70.52,310.0
NACC_XMAP,226.35,41.18,77.53
EMIF_XMAP,336.31,28.7,100.12
JADNI,335.37,43.39,86.18
