,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,21.89,254.2
EPAD,525.4,20.9,213.7
NACC_ELISA,374.0,66.0,446.0
EMIF_ELISA,721.5,55.0,336.0
NACC_XMAP,219.94,46.2,65.43
EMIF_XMAP,374.58,28.7,89.02
JADNI,333.91,41.42,85.26
