,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,24.25,264.7
EPAD,731.5,20.9,213.8
NACC_ELISA,374.0,59.0,532.0
EMIF_ELISA,700.0,51.69,340.0
NACC_XMAP,233.29,36.91,55.54
EMIF_XMAP,376.68,27.26,95.57
JADNI,333.91,46.32,86.18
