,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.5,23.98,264.8
EPAD,731.5,20.76,213.8
NACC_ELISA,448.0,64.0,481.0
EMIF_ELISA,606.12,72.0,380.0
NACC_XMAP,226.35,41.18,56.55
EMIF_XMAP,431.43,28.7,99.99
JADNI,316.87,49.2,84.95
