,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,21.89,265.6
EPAD,731.5,23.61,231.4
NACC_ELISA,478.0,64.0,446.0
EMIF_ELISA,518.3,72.0,310.0
NACC_XMAP,226.35,36.72,64.17
EMIF_XMAP,431.43,30.81,88.05
JADNI,344.24,43.39,85.26
