,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,21.89,264.8
EPAD,731.5,23.61,271.6
NACC_ELISA,513.0,62.0,468.0
EMIF_ELISA,607.0,62.63,292.0
NACC_XMAP,215.36,40.71,56.55
EMIF_XMAP,374.58,47.43,95.57
JADNI,316.87,44.86,85.26
