,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.0,279.3
EPAD,665.6,20.9,213.8
NACC_ELISA,474.0,64.0,607.45
EMIF_ELISA,627.8,60.6,355.43
NACC_XMAP,247.91,40.71,77.53
EMIF_XMAP,336.31,28.7,100.12
JADNI,316.87,46.32,86.18
