,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,684.4,24.38,254.9
EPAD,665.6,20.9,213.8
NACC_ELISA,474.0,66.0,607.45
EMIF_ELISA,606.12,72.0,310.0
NACC_XMAP,233.0,36.91,56.69
EMIF_XMAP,376.68,30.81,124.49
JADNI,333.91,43.39,85.26
