,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,24.9,264.8
EPAD,739.4,20.9,213.8
NACC_ELISA,478.0,54.0,591.68
EMIF_ELISA,548.5,56.0,310.0
NACC_XMAP,245.68,41.18,66.76
EMIF_XMAP,336.31,38.24,100.12
JADNI,333.91,49.2,86.18
