,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,889.9,24.25,281.3
EPAD,734.5,20.9,333.7
NACC_ELISA,394.0,51.0,438.36
EMIF_ELISA,500.0,59.0,350.0
NACC_XMAP,218.58,36.72,56.69
EMIF_XMAP,352.2,28.7,88.05
JADNI,333.91,56.04,85.26
