,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,24.38,279.3
EPAD,731.5,20.9,213.7
NACC_ELISA,474.0,59.0,438.36
EMIF_ELISA,590.0,72.0,355.43
NACC_XMAP,226.35,41.18,77.53
EMIF_XMAP,431.43,28.7,89.02
JADNI,392.99,56.04,86.18
