,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,915.3,24.25,265.6
EPAD,731.5,20.71,213.8
NACC_ELISA,448.0,55.0,559.0
EMIF_ELISA,560.0,70.52,355.43
NACC_XMAP,218.58,41.18,56.69
EMIF_XMAP,352.2,30.81,83.61
JADNI,335.37,43.39,85.26
