,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,21.4,265.6
EPAD,731.5,44.89,440.0
NACC_ELISA,446.0,59.0,438.36
EMIF_ELISA,497.42,72.0,355.43
NACC_XMAP,233.0,36.91,56.69
EMIF_XMAP,376.68,27.26,83.16
JADNI,346.75,44.86,86.18
