,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.38,237.9
EPAD,735.7,25.27,271.6
NACC_ELISA,474.0,51.1,607.45
EMIF_ELISA,595.0,59.0,309.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,376.68,28.27,89.02
JADNI,333.91,54.26,86.18
