,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.8,24.25,264.1
EPAD,665.6,20.9,213.8
NACC_ELISA,374.0,64.0,439.0
EMIF_ELISA,692.0,72.0,484.5
NACC_XMAP,221.34,41.18,77.53
EMIF_XMAP,336.31,30.81,100.12
JADNI,335.37,46.32,86.18
