,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,24.25,254.9
EPAD,734.5,50.62,463.1
NACC_ELISA,374.0,64.0,591.68
EMIF_ELISA,560.0,60.6,355.43
NACC_XMAP,218.58,46.2,78.82
EMIF_XMAP,336.31,38.24,83.61
JADNI,316.87,54.26,86.18
