,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,806.8,24.9,265.6
EPAD,731.5,20.9,213.8
NACC_ELISA,478.0,64.0,468.0
EMIF_ELISA,606.12,52.95,271.0
NACC_XMAP,270.99,36.91,78.82
EMIF_XMAP,388.26,36.1,124.49
JADNI,333.91,43.39,81.75
