,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,22.0,253.6
EPAD,525.1,31.05,333.7
NACC_ELISA,560.0,54.0,481.0
EMIF_ELISA,497.42,58.92,310.0
NACC_XMAP,226.5,37.95,58.6
EMIF_XMAP,374.58,38.24,108.33
JADNI,392.99,43.39,86.18
