,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,26.15,237.9
EPAD,525.4,20.9,271.6
NACC_ELISA,446.0,62.0,576.6
EMIF_ELISA,606.12,59.0,362.0
NACC_XMAP,261.43,41.18,56.69
EMIF_XMAP,352.2,27.26,89.02
JADNI,335.37,56.04,86.18
