,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,25.42,264.0
EPAD,731.5,20.9,213.8
NACC_ELISA,448.0,64.0,607.45
EMIF_ELISA,500.0,59.0,344.42
NACC_XMAP,227.53,48.2,77.53
EMIF_XMAP,376.68,28.7,89.02
JADNI,392.99,44.86,85.26
