,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,821.4,21.87,265.6
EPAD,731.5,25.27,271.6
NACC_ELISA,374.0,64.0,438.36
EMIF_ELISA,721.5,72.0,380.0
NACC_XMAP,215.36,41.18,56.69
EMIF_XMAP,374.58,38.24,108.33
JADNI,345.03,44.86,86.18
