,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,21.89,264.8
EPAD,665.6,23.56,231.5
NACC_ELISA,474.0,72.0,495.0
EMIF_ELISA,721.5,72.0,309.5
NACC_XMAP,215.36,41.18,77.53
EMIF_XMAP,388.26,28.7,95.57
JADNI,346.75,54.26,82.09
