,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,21.89,219.0
EPAD,663.7,20.71,213.8
NACC_ELISA,374.0,64.0,432.0
EMIF_ELISA,595.0,70.52,355.43
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,376.68,38.24,83.61
JADNI,335.37,44.86,86.18
