,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,21.89,216.5
EPAD,736.9,20.69,213.7
NACC_ELISA,394.0,59.0,468.0
EMIF_ELISA,598.64,72.0,355.43
NACC_XMAP,226.35,41.05,74.0
EMIF_XMAP,374.58,28.7,83.61
JADNI,344.24,54.26,85.26
