,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,21.89,279.3
EPAD,739.4,31.05,333.7
NACC_ELISA,446.0,64.0,532.0
EMIF_ELISA,606.12,73.65,271.0
NACC_XMAP,238.8,41.18,74.0
EMIF_XMAP,374.58,30.81,100.12
JADNI,333.91,44.86,86.18
