,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,28.19,264.8
EPAD,667.6,20.9,213.8
NACC_ELISA,483.0,59.0,607.45
EMIF_ELISA,580.0,61.5,310.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,431.43,28.7,89.02
JADNI,333.91,43.39,85.26
