,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.37,253.2
EPAD,734.5,20.9,213.8
NACC_ELISA,620.0,59.0,438.36
EMIF_ELISA,560.0,72.0,340.0
NACC_XMAP,219.94,36.58,58.25
EMIF_XMAP,431.43,38.24,108.33
JADNI,316.87,46.32,84.95
