,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,22.08,233.9
EPAD,731.5,23.61,231.9
NACC_ELISA,395.0,64.0,607.45
EMIF_ELISA,497.42,58.92,362.0
NACC_XMAP,210.83,36.58,74.0
EMIF_XMAP,336.31,30.81,100.12
JADNI,335.37,43.06,85.26
