,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,790.5,21.77,264.1
EPAD,665.6,23.56,333.7
NACC_ELISA,474.0,70.0,438.36
EMIF_ELISA,560.0,59.0,362.0
NACC_XMAP,221.34,40.71,66.76
EMIF_XMAP,352.2,28.7,99.99
JADNI,392.99,46.32,86.18
