,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,22.0,264.7
EPAD,734.5,20.9,213.6
NACC_ELISA,446.0,59.0,468.0
EMIF_ELISA,690.0,72.0,350.0
NACC_XMAP,227.53,36.91,66.76
EMIF_XMAP,352.2,30.81,99.99
JADNI,345.03,46.32,86.18
