,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,917.4,24.78,237.9
EPAD,663.7,20.76,213.8
NACC_ELISA,446.0,51.0,591.68
EMIF_ELISA,580.0,53.7,287.59
NACC_XMAP,226.35,41.18,73.41
EMIF_XMAP,336.31,28.27,100.12
JADNI,316.87,56.04,85.26
