,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,22.53,264.8
EPAD,525.1,25.27,333.7
NACC_ELISA,573.0,70.0,481.0
EMIF_ELISA,697.0,72.0,340.0
NACC_XMAP,221.34,41.18,77.53
EMIF_XMAP,374.58,26.87,100.12
JADNI,392.99,43.06,85.26
