,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,21.87,265.6
EPAD,734.5,44.89,435.5
NACC_ELISA,478.0,59.0,432.0
EMIF_ELISA,560.0,55.0,309.5
NACC_XMAP,244.38,40.04,77.53
EMIF_XMAP,352.2,28.27,88.05
JADNI,344.24,46.32,86.18
