,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,25.67,264.7
EPAD,734.5,23.61,420.7
NACC_ELISA,560.0,64.0,591.68
EMIF_ELISA,518.3,51.69,309.0
NACC_XMAP,238.8,38.07,55.54
EMIF_XMAP,374.58,28.27,99.99
JADNI,345.03,44.86,86.18
