,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.08,292.9
EPAD,731.5,20.71,213.8
NACC_ELISA,448.0,64.0,468.0
EMIF_ELISA,500.0,56.0,344.42
NACC_XMAP,226.5,41.18,78.82
EMIF_XMAP,352.2,27.26,83.61
JADNI,333.91,43.39,85.26
