,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,897.8,22.0,254.9
EPAD,734.5,20.76,213.8
NACC_ELISA,410.73,55.0,481.0
EMIF_ELISA,760.0,72.0,340.0
NACC_XMAP,226.35,44.1,76.52
EMIF_XMAP,352.2,30.81,95.57
JADNI,333.91,43.39,72.51
