,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,21.89,265.6
EPAD,663.7,20.9,213.7
NACC_ELISA,474.0,66.0,481.0
EMIF_ELISA,606.12,72.0,310.0
NACC_XMAP,226.5,40.04,54.3
EMIF_XMAP,352.2,26.24,100.12
JADNI,344.24,44.86,86.18
