,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,917.4,28.58,265.6
EPAD,734.5,20.9,213.8
NACC_ELISA,446.0,54.0,438.36
EMIF_ELISA,524.45,72.0,355.43
NACC_XMAP,238.48,41.05,56.69
EMIF_XMAP,352.2,28.7,88.05
JADNI,333.91,49.2,85.26
