,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,21.87,264.7
EPAD,731.5,20.68,213.8
NACC_ELISA,446.0,54.0,438.36
EMIF_ELISA,533.5,55.0,355.43
NACC_XMAP,219.94,38.17,54.3
EMIF_XMAP,376.68,30.81,100.12
JADNI,333.91,43.39,82.09
