,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.38,265.6
EPAD,731.5,20.9,213.8
NACC_ELISA,446.0,64.0,438.36
EMIF_ELISA,560.0,52.2,355.43
NACC_XMAP,242.16,36.72,56.69
EMIF_XMAP,376.68,28.7,88.05
JADNI,335.37,43.39,84.95
