,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,695.5,21.89,218.3
EPAD,731.5,23.56,231.9
NACC_ELISA,446.0,64.0,438.36
EMIF_ELISA,598.64,52.95,336.0
NACC_XMAP,210.83,37.95,77.53
EMIF_XMAP,431.43,36.1,88.05
JADNI,333.91,46.32,85.26
