,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,24.25,264.7
EPAD,731.5,20.9,271.3
NACC_ELISA,420.0,59.0,468.0
EMIF_ELISA,785.95,72.0,340.0
NACC_XMAP,226.35,36.72,54.3
EMIF_XMAP,431.43,30.81,89.02
JADNI,333.91,41.93,86.18
