,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,28.58,264.1
EPAD,610.7,25.24,271.5
NACC_ELISA,374.0,56.0,558.0
EMIF_ELISA,606.12,61.5,340.0
NACC_XMAP,226.35,40.6,77.53
EMIF_XMAP,352.2,28.7,95.57
JADNI,333.91,44.86,86.18
