,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,24.38,264.7
EPAD,740.1,20.9,213.8
NACC_ELISA,513.0,56.0,354.0
EMIF_ELISA,560.0,70.0,355.43
NACC_XMAP,221.34,41.18,56.69
EMIF_XMAP,374.58,22.2,99.99
JADNI,333.91,44.86,86.18
