,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,790.5,24.25,254.2
EPAD,731.5,20.9,213.8
NACC_ELISA,446.0,59.0,607.45
EMIF_ELISA,507.0,52.0,294.5
NACC_XMAP,226.35,41.0,56.69
EMIF_XMAP,431.43,25.64,89.02
JADNI,333.91,43.06,85.26
