,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,22.08,226.0
EPAD,663.7,23.56,231.5
NACC_ELISA,394.0,64.0,446.0
EMIF_ELISA,606.12,72.0,310.0
NACC_XMAP,226.35,41.05,56.69
EMIF_XMAP,431.43,36.1,99.99
JADNI,333.91,43.06,85.26
