,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,806.8,24.78,278.7
EPAD,735.7,31.05,333.7
NACC_ELISA,374.0,54.0,468.0
EMIF_ELISA,560.0,56.0,355.43
NACC_XMAP,226.5,41.0,73.41
EMIF_XMAP,336.31,36.1,108.33
JADNI,335.37,46.32,85.26
