,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.25,254.9
EPAD,663.7,23.61,231.9
NACC_ELISA,448.0,66.0,438.36
EMIF_ELISA,507.0,59.0,344.42
NACC_XMAP,226.35,36.91,56.69
EMIF_XMAP,376.68,28.7,95.57
JADNI,335.37,46.32,86.18
