,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,915.3,20.73,210.8
EPAD,605.9,20.9,213.8
NACC_ELISA,478.0,59.0,468.0
EMIF_ELISA,506.5,72.0,336.0
NACC_XMAP,210.83,36.72,54.3
EMIF_XMAP,376.68,38.24,100.12
JADNI,333.91,44.86,86.18
