,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.78,237.9
EPAD,525.6,20.9,213.8
NACC_ELISA,374.0,72.0,414.0
EMIF_ELISA,607.0,61.5,340.0
NACC_XMAP,218.58,36.33,78.82
EMIF_XMAP,352.2,28.7,88.05
JADNI,389.98,49.2,86.18
