,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,21.48,236.5
EPAD,731.5,25.27,271.6
NACC_ELISA,374.0,59.0,607.45
EMIF_ELISA,697.0,73.65,355.43
NACC_XMAP,226.35,41.18,66.76
EMIF_XMAP,374.58,30.81,100.12
JADNI,345.03,43.06,85.26
