,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,695.5,24.25,254.9
EPAD,734.5,20.9,213.7
NACC_ELISA,573.0,64.0,468.0
EMIF_ELISA,606.12,66.99,355.43
NACC_XMAP,233.0,41.05,56.69
EMIF_XMAP,352.2,38.24,73.82
JADNI,316.87,43.39,85.26
