,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,24.25,264.7
EPAD,734.5,20.76,213.7
NACC_ELISA,583.0,73.0,532.0
EMIF_ELISA,606.12,58.0,270.0
NACC_XMAP,226.5,36.1,56.69
EMIF_XMAP,352.2,26.24,99.99
JADNI,406.98,46.32,86.18
