,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,803.1,24.9,264.7
EPAD,736.9,20.9,213.8
NACC_ELISA,374.0,64.0,559.0
EMIF_ELISA,691.44,66.99,355.43
NACC_XMAP,226.35,41.18,77.53
EMIF_XMAP,431.43,28.7,100.12
JADNI,316.87,43.39,85.26
