,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.0,264.7
EPAD,665.9,39.72,420.7
NACC_ELISA,483.0,54.0,422.0
EMIF_ELISA,692.0,72.0,350.0
NACC_XMAP,215.36,41.18,56.55
EMIF_XMAP,443.52,26.87,100.12
JADNI,345.03,44.86,86.18
