,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.38,264.7
EPAD,731.5,20.9,213.7
NACC_ELISA,474.0,64.0,438.36
EMIF_ELISA,697.0,62.63,310.0
NACC_XMAP,226.35,35.03,55.86
EMIF_XMAP,374.58,28.7,89.02
JADNI,333.91,49.2,86.18
