,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,22.37,219.0
EPAD,735.7,39.72,420.7
NACC_ELISA,394.0,54.0,495.0
EMIF_ELISA,608.0,49.85,310.0
NACC_XMAP,221.34,41.18,78.82
EMIF_XMAP,336.31,26.24,100.12
JADNI,316.87,43.39,85.26
