,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,22.0,265.6
EPAD,731.5,23.56,231.5
NACC_ELISA,394.0,59.0,468.0
EMIF_ELISA,506.5,56.0,340.0
NACC_XMAP,226.5,36.58,54.3
EMIF_XMAP,402.02,26.24,108.33
JADNI,333.91,43.39,86.18
