,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,26.15,264.8
EPAD,663.7,20.71,213.8
NACC_ELISA,448.0,64.0,438.36
EMIF_ELISA,518.3,72.0,270.0
NACC_XMAP,218.58,41.18,78.82
EMIF_XMAP,352.2,30.81,88.05
JADNI,333.91,44.86,85.26
