,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,24.25,237.9
EPAD,663.7,20.9,213.8
NACC_ELISA,474.0,59.0,591.68
EMIF_ELISA,606.12,72.0,350.0
NACC_XMAP,226.35,38.17,55.54
EMIF_XMAP,376.68,30.81,95.57
JADNI,333.91,44.86,85.26
