,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,22.0,264.7
EPAD,663.7,20.9,213.8
NACC_ELISA,474.0,59.0,559.0
EMIF_ELISA,500.0,53.4,309.5
NACC_XMAP,233.0,41.05,64.36
EMIF_XMAP,352.2,30.81,99.99
JADNI,333.91,43.39,85.26
