,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,28.47,265.6
EPAD,731.5,20.9,213.7
NACC_ELISA,448.0,51.1,432.0
EMIF_ELISA,560.0,72.0,340.0
NACC_XMAP,226.35,41.18,55.54
EMIF_XMAP,352.2,30.81,89.02
JADNI,333.91,49.2,86.18
